task,model,temperature,sample_idx,prompt_id,raw,answer_norm
day,qwen2.5:7b,0.0,104,baseline,sunday,sunday
day,qwen2.5:7b,0.0,105,baseline,sunday,sunday
day,qwen2.5:7b,0.0,106,baseline,sunday,sunday
day,qwen2.5:7b,0.0,107,baseline,sunday,sunday
day,qwen2.5:7b,0.0,108,baseline,sunday,sunday
day,qwen2.5:7b,0.0,109,baseline,sunday,sunday
day,qwen2.5:7b,0.0,110,baseline,sunday,sunday
day,qwen2.5:7b,0.0,111,baseline,sunday,sunday
day,qwen2.5:7b,0.0,112,baseline,sunday,sunday
day,qwen2.5:7b,0.0,113,baseline,sunday,sunday
day,qwen2.5:7b,0.0,114,baseline,sunday,sunday
day,qwen2.5:7b,0.0,115,baseline,sunday,sunday
day,qwen2.5:7b,0.0,116,baseline,sunday,sunday
day,qwen2.5:7b,0.0,117,baseline,sunday,sunday
day,qwen2.5:7b,0.0,118,baseline,sunday,sunday
day,qwen2.5:7b,0.0,119,baseline,sunday,sunday
day,qwen2.5:7b,0.0,120,baseline,sunday,sunday
day,qwen2.5:7b,0.0,121,baseline,sunday,sunday
day,qwen2.5:7b,0.0,122,baseline,sunday,sunday
day,qwen2.5:7b,0.0,123,baseline,sunday,sunday
day,qwen2.5:7b,0.0,124,baseline,sunday,sunday
day,qwen2.5:7b,0.0,125,baseline,sunday,sunday
day,qwen2.5:7b,0.0,126,baseline,sunday,sunday
day,qwen2.5:7b,0.0,127,baseline,sunday,sunday
day,qwen2.5:7b,0.0,128,baseline,sunday,sunday
day,qwen2.5:7b,0.0,129,baseline,sunday,sunday
day,qwen2.5:7b,0.0,130,baseline,sunday,sunday
day,qwen2.5:7b,0.0,131,baseline,sunday,sunday
day,qwen2.5:7b,0.0,132,baseline,sunday,sunday
day,qwen2.5:7b,0.0,133,baseline,sunday,sunday
day,qwen2.5:7b,0.0,134,baseline,sunday,sunday
day,qwen2.5:7b,0.0,135,baseline,sunday,sunday
day,qwen2.5:7b,0.0,136,baseline,sunday,sunday
day,qwen2.5:7b,0.0,137,baseline,sunday,sunday
day,qwen2.5:7b,0.0,138,baseline,sunday,sunday
day,qwen2.5:7b,0.0,139,baseline,sunday,sunday
day,qwen2.5:7b,0.0,140,baseline,sunday,sunday
day,qwen2.5:7b,0.0,141,baseline,sunday,sunday
day,qwen2.5:7b,0.0,142,baseline,sunday,sunday
day,qwen2.5:7b,0.0,143,baseline,sunday,sunday
day,qwen2.5:7b,0.0,144,baseline,sunday,sunday
day,qwen2.5:7b,0.0,145,baseline,sunday,sunday
day,qwen2.5:7b,0.0,146,baseline,sunday,sunday
day,qwen2.5:7b,0.0,147,baseline,sunday,sunday
day,qwen2.5:7b,0.0,148,baseline,sunday,sunday
day,qwen2.5:7b,0.0,149,baseline,sunday,sunday
day,qwen2.5:7b,0.0,150,baseline,sunday,sunday
day,qwen2.5:7b,0.0,151,baseline,sunday,sunday
day,qwen2.5:7b,0.0,152,baseline,sunday,sunday
day,qwen2.5:7b,0.0,153,baseline,sunday,sunday
day,qwen2.5:7b,0.0,154,baseline,sunday,sunday
day,qwen2.5:7b,0.0,155,baseline,sunday,sunday
day,qwen2.5:7b,0.0,156,baseline,sunday,sunday
day,qwen2.5:7b,0.0,157,baseline,sunday,sunday
day,qwen2.5:7b,0.0,158,baseline,sunday,sunday
day,qwen2.5:7b,0.0,159,baseline,sunday,sunday
day,qwen2.5:7b,0.0,160,baseline,sunday,sunday
day,qwen2.5:7b,0.0,161,baseline,sunday,sunday
day,qwen2.5:7b,0.0,162,baseline,sunday,sunday
day,qwen2.5:7b,0.0,163,baseline,sunday,sunday
day,qwen2.5:7b,0.0,164,baseline,sunday,sunday
day,qwen2.5:7b,0.0,165,baseline,sunday,sunday
day,qwen2.5:7b,0.0,166,baseline,sunday,sunday
day,qwen2.5:7b,0.0,167,baseline,sunday,sunday
day,qwen2.5:7b,0.0,168,baseline,sunday,sunday
day,qwen2.5:7b,0.0,169,baseline,sunday,sunday
day,qwen2.5:7b,0.0,170,baseline,sunday,sunday
day,qwen2.5:7b,0.0,171,baseline,sunday,sunday
day,qwen2.5:7b,0.0,172,baseline,sunday,sunday
day,qwen2.5:7b,0.0,173,baseline,sunday,sunday
day,qwen2.5:7b,0.0,174,baseline,sunday,sunday
day,qwen2.5:7b,0.0,175,baseline,sunday,sunday
day,qwen2.5:7b,0.0,176,baseline,sunday,sunday
day,qwen2.5:7b,0.0,177,baseline,sunday,sunday
day,qwen2.5:7b,0.0,178,baseline,sunday,sunday
day,qwen2.5:7b,0.0,179,baseline,sunday,sunday
day,qwen2.5:7b,0.0,180,baseline,sunday,sunday
day,qwen2.5:7b,0.0,181,baseline,sunday,sunday
day,qwen2.5:7b,0.0,182,baseline,sunday,sunday
day,qwen2.5:7b,0.0,183,baseline,sunday,sunday
day,qwen2.5:7b,0.0,184,baseline,sunday,sunday
day,qwen2.5:7b,0.0,185,baseline,sunday,sunday
day,qwen2.5:7b,0.0,186,baseline,sunday,sunday
day,qwen2.5:7b,0.0,187,baseline,sunday,sunday
day,qwen2.5:7b,0.0,188,baseline,sunday,sunday
day,qwen2.5:7b,0.0,189,baseline,sunday,sunday
day,qwen2.5:7b,0.0,190,baseline,sunday,sunday
day,qwen2.5:7b,0.0,191,baseline,sunday,sunday
day,qwen2.5:7b,0.0,192,baseline,sunday,sunday
day,qwen2.5:7b,0.0,193,baseline,sunday,sunday
day,qwen2.5:7b,0.0,194,baseline,sunday,sunday
day,qwen2.5:7b,0.0,195,baseline,sunday,sunday
day,qwen2.5:7b,0.0,196,baseline,sunday,sunday
day,qwen2.5:7b,0.0,197,baseline,sunday,sunday
day,qwen2.5:7b,0.0,198,baseline,sunday,sunday
day,qwen2.5:7b,0.0,199,baseline,sunday,sunday
day,qwen2.5:7b,0.0,200,baseline,sunday,sunday
day,qwen2.5:7b,0.0,201,baseline,sunday,sunday
day,qwen2.5:7b,0.0,202,baseline,sunday,sunday
day,qwen2.5:7b,0.0,203,baseline,sunday,sunday
day,qwen2.5:7b,0.0,204,baseline,sunday,sunday
day,qwen2.5:7b,0.0,205,baseline,sunday,sunday
day,qwen2.5:7b,0.0,206,baseline,sunday,sunday
day,qwen2.5:7b,0.0,207,baseline,sunday,sunday
day,qwen2.5:7b,0.0,208,baseline,sunday,sunday
day,qwen2.5:7b,0.0,209,baseline,sunday,sunday
day,qwen2.5:7b,0.0,210,baseline,sunday,sunday
day,qwen2.5:7b,0.0,211,baseline,sunday,sunday
day,qwen2.5:7b,0.0,212,baseline,sunday,sunday
day,qwen2.5:7b,0.0,213,baseline,sunday,sunday
day,qwen2.5:7b,0.0,214,baseline,sunday,sunday
day,qwen2.5:7b,0.0,215,baseline,sunday,sunday
day,qwen2.5:7b,0.0,216,baseline,sunday,sunday
day,qwen2.5:7b,0.0,217,baseline,sunday,sunday
day,qwen2.5:7b,0.0,218,baseline,sunday,sunday
day,qwen2.5:7b,0.0,219,baseline,sunday,sunday
day,qwen2.5:7b,0.0,220,baseline,sunday,sunday
day,qwen2.5:7b,0.0,221,baseline,sunday,sunday
day,qwen2.5:7b,0.0,222,baseline,sunday,sunday
day,qwen2.5:7b,0.0,223,baseline,sunday,sunday
day,qwen2.5:7b,0.0,224,baseline,sunday,sunday
day,qwen2.5:7b,0.0,225,baseline,sunday,sunday
day,qwen2.5:7b,0.0,226,baseline,sunday,sunday
day,qwen2.5:7b,0.0,227,baseline,sunday,sunday
day,qwen2.5:7b,0.0,228,baseline,sunday,sunday
day,qwen2.5:7b,0.0,229,baseline,sunday,sunday
day,qwen2.5:7b,0.0,230,baseline,sunday,sunday
day,qwen2.5:7b,0.0,231,baseline,sunday,sunday
day,qwen2.5:7b,0.0,232,baseline,sunday,sunday
day,qwen2.5:7b,0.0,233,baseline,sunday,sunday
day,qwen2.5:7b,0.0,234,baseline,sunday,sunday
day,qwen2.5:7b,0.0,235,baseline,sunday,sunday
day,qwen2.5:7b,0.0,236,baseline,sunday,sunday
day,qwen2.5:7b,0.0,237,baseline,sunday,sunday
day,qwen2.5:7b,0.0,238,baseline,sunday,sunday
day,qwen2.5:7b,0.0,239,baseline,sunday,sunday
day,qwen2.5:7b,0.0,240,baseline,sunday,sunday
day,qwen2.5:7b,0.0,241,baseline,sunday,sunday
day,qwen2.5:7b,0.0,242,baseline,sunday,sunday
day,qwen2.5:7b,0.0,243,baseline,sunday,sunday
day,qwen2.5:7b,0.0,244,baseline,sunday,sunday
day,qwen2.5:7b,0.0,245,baseline,sunday,sunday
day,qwen2.5:7b,0.0,246,baseline,sunday,sunday
day,qwen2.5:7b,0.0,247,baseline,sunday,sunday
day,qwen2.5:7b,0.0,248,baseline,sunday,sunday
day,qwen2.5:7b,0.0,249,baseline,sunday,sunday
day,qwen2.5:7b,0.0,250,baseline,sunday,sunday
day,qwen2.5:7b,0.0,251,baseline,sunday,sunday
day,qwen2.5:7b,0.0,252,baseline,sunday,sunday
day,qwen2.5:7b,0.0,253,baseline,sunday,sunday
day,qwen2.5:7b,0.0,254,baseline,sunday,sunday
day,qwen2.5:7b,0.0,255,baseline,sunday,sunday
day,qwen2.5:7b,0.0,256,baseline,sunday,sunday
day,qwen2.5:7b,0.0,257,baseline,sunday,sunday
day,qwen2.5:7b,0.0,258,baseline,sunday,sunday
day,qwen2.5:7b,0.0,259,baseline,sunday,sunday
day,qwen2.5:7b,0.0,260,baseline,sunday,sunday
day,qwen2.5:7b,0.0,261,baseline,sunday,sunday
day,qwen2.5:7b,0.0,262,baseline,sunday,sunday
day,qwen2.5:7b,0.0,263,baseline,sunday,sunday
day,qwen2.5:7b,0.0,264,baseline,sunday,sunday
day,qwen2.5:7b,0.0,265,baseline,sunday,sunday
day,qwen2.5:7b,0.0,266,baseline,sunday,sunday
day,qwen2.5:7b,0.0,267,baseline,sunday,sunday
day,qwen2.5:7b,0.0,268,baseline,sunday,sunday
day,qwen2.5:7b,0.0,269,baseline,sunday,sunday
day,qwen2.5:7b,0.0,270,baseline,sunday,sunday
day,qwen2.5:7b,0.0,271,baseline,sunday,sunday
day,qwen2.5:7b,0.0,272,baseline,sunday,sunday
day,qwen2.5:7b,0.0,273,baseline,sunday,sunday
day,qwen2.5:7b,0.0,274,baseline,sunday,sunday
day,qwen2.5:7b,0.0,275,baseline,sunday,sunday
day,qwen2.5:7b,0.0,276,baseline,sunday,sunday
day,qwen2.5:7b,0.0,277,baseline,sunday,sunday
day,qwen2.5:7b,0.0,278,baseline,sunday,sunday
day,qwen2.5:7b,0.0,279,baseline,sunday,sunday
day,qwen2.5:7b,0.0,280,baseline,sunday,sunday
day,qwen2.5:7b,0.0,281,baseline,sunday,sunday
day,qwen2.5:7b,0.0,282,baseline,sunday,sunday
day,qwen2.5:7b,0.0,283,baseline,sunday,sunday
day,qwen2.5:7b,0.0,284,baseline,sunday,sunday
day,qwen2.5:7b,0.0,285,baseline,sunday,sunday
day,qwen2.5:7b,0.0,286,baseline,sunday,sunday
day,qwen2.5:7b,0.0,287,baseline,sunday,sunday
day,qwen2.5:7b,0.0,288,baseline,sunday,sunday
day,qwen2.5:7b,0.0,289,baseline,sunday,sunday
day,qwen2.5:7b,0.0,290,baseline,sunday,sunday
day,qwen2.5:7b,0.0,291,baseline,sunday,sunday
day,qwen2.5:7b,0.0,292,baseline,sunday,sunday
day,qwen2.5:7b,0.0,293,baseline,sunday,sunday
day,qwen2.5:7b,0.0,294,baseline,sunday,sunday
day,qwen2.5:7b,0.0,295,baseline,sunday,sunday
day,qwen2.5:7b,0.0,296,baseline,sunday,sunday
day,qwen2.5:7b,0.0,297,baseline,sunday,sunday
day,qwen2.5:7b,0.0,298,baseline,sunday,sunday
day,qwen2.5:7b,0.0,299,baseline,sunday,sunday
day,qwen2.5:7b,0.0,300,baseline,sunday,sunday
day,qwen2.5:7b,0.0,301,baseline,sunday,sunday
day,qwen2.5:7b,0.0,302,baseline,sunday,sunday
day,qwen2.5:7b,0.0,303,baseline,sunday,sunday
day,qwen2.5:7b,0.0,304,baseline,sunday,sunday
day,qwen2.5:7b,0.0,305,baseline,sunday,sunday
day,qwen2.5:7b,0.0,306,baseline,sunday,sunday
day,qwen2.5:7b,0.0,307,baseline,sunday,sunday
day,qwen2.5:7b,0.0,308,baseline,sunday,sunday
day,qwen2.5:7b,0.0,309,baseline,sunday,sunday
day,qwen2.5:7b,0.0,310,baseline,sunday,sunday
day,qwen2.5:7b,0.0,311,baseline,sunday,sunday
day,qwen2.5:7b,0.0,312,baseline,sunday,sunday
day,qwen2.5:7b,0.0,313,baseline,sunday,sunday
day,qwen2.5:7b,0.0,314,baseline,sunday,sunday
day,qwen2.5:7b,0.0,315,baseline,sunday,sunday
day,qwen2.5:7b,0.0,316,baseline,sunday,sunday
day,qwen2.5:7b,0.0,317,baseline,sunday,sunday
day,qwen2.5:7b,0.0,318,baseline,sunday,sunday
day,qwen2.5:7b,0.0,319,baseline,sunday,sunday
day,qwen2.5:7b,0.0,320,baseline,sunday,sunday
day,qwen2.5:7b,0.0,321,baseline,sunday,sunday
day,qwen2.5:7b,0.0,322,baseline,sunday,sunday
day,qwen2.5:7b,0.0,323,baseline,sunday,sunday
day,qwen2.5:7b,0.0,324,baseline,sunday,sunday
day,qwen2.5:7b,0.0,325,baseline,sunday,sunday
day,qwen2.5:7b,0.0,326,baseline,sunday,sunday
day,qwen2.5:7b,0.0,327,baseline,sunday,sunday
day,qwen2.5:7b,0.0,328,baseline,sunday,sunday
day,qwen2.5:7b,0.0,329,baseline,sunday,sunday
day,qwen2.5:7b,0.0,330,baseline,sunday,sunday
day,qwen2.5:7b,0.0,331,baseline,sunday,sunday
day,qwen2.5:7b,0.0,332,baseline,sunday,sunday
day,qwen2.5:7b,0.0,333,baseline,sunday,sunday
day,qwen2.5:7b,0.0,334,baseline,sunday,sunday
day,qwen2.5:7b,0.0,335,baseline,sunday,sunday
day,qwen2.5:7b,0.0,336,baseline,sunday,sunday
day,qwen2.5:7b,0.0,337,baseline,sunday,sunday
day,qwen2.5:7b,0.0,338,baseline,sunday,sunday
day,qwen2.5:7b,0.0,339,baseline,sunday,sunday
day,qwen2.5:7b,0.0,340,baseline,sunday,sunday
day,qwen2.5:7b,0.0,341,baseline,sunday,sunday
day,qwen2.5:7b,0.0,342,baseline,sunday,sunday
day,qwen2.5:7b,0.0,343,baseline,sunday,sunday
day,qwen2.5:7b,0.0,344,baseline,sunday,sunday
day,qwen2.5:7b,0.0,345,baseline,sunday,sunday
day,qwen2.5:7b,0.0,346,baseline,sunday,sunday
day,qwen2.5:7b,0.0,347,baseline,sunday,sunday
day,qwen2.5:7b,0.0,348,baseline,sunday,sunday
day,qwen2.5:7b,0.0,349,baseline,sunday,sunday
day,qwen2.5:7b,0.0,350,baseline,sunday,sunday
day,qwen2.5:7b,0.0,351,baseline,sunday,sunday
day,qwen2.5:7b,0.0,352,baseline,sunday,sunday
day,qwen2.5:7b,0.0,353,baseline,sunday,sunday
day,qwen2.5:7b,0.0,354,baseline,sunday,sunday
day,qwen2.5:7b,0.0,355,baseline,sunday,sunday
day,qwen2.5:7b,0.0,356,baseline,sunday,sunday
day,qwen2.5:7b,0.0,357,baseline,sunday,sunday
day,qwen2.5:7b,0.0,358,baseline,sunday,sunday
day,qwen2.5:7b,0.0,359,baseline,sunday,sunday
day,qwen2.5:7b,0.0,360,baseline,sunday,sunday
day,qwen2.5:7b,0.0,361,baseline,sunday,sunday
day,qwen2.5:7b,0.0,362,baseline,sunday,sunday
day,qwen2.5:7b,0.0,363,baseline,sunday,sunday
day,qwen2.5:7b,0.0,364,baseline,sunday,sunday
day,qwen2.5:7b,0.0,365,baseline,sunday,sunday
day,qwen2.5:7b,0.0,366,baseline,sunday,sunday
day,qwen2.5:7b,0.0,367,baseline,sunday,sunday
day,qwen2.5:7b,0.0,368,baseline,sunday,sunday
day,qwen2.5:7b,0.0,369,baseline,sunday,sunday
day,qwen2.5:7b,0.0,370,baseline,sunday,sunday
day,qwen2.5:7b,0.0,371,baseline,sunday,sunday
day,qwen2.5:7b,0.0,372,baseline,sunday,sunday
day,qwen2.5:7b,0.0,373,baseline,sunday,sunday
day,qwen2.5:7b,0.0,374,baseline,sunday,sunday
day,qwen2.5:7b,0.0,375,baseline,sunday,sunday
day,qwen2.5:7b,0.0,376,baseline,sunday,sunday
day,qwen2.5:7b,0.0,377,baseline,sunday,sunday
day,qwen2.5:7b,0.0,378,baseline,sunday,sunday
day,qwen2.5:7b,0.0,379,baseline,sunday,sunday
day,qwen2.5:7b,0.0,380,baseline,sunday,sunday
day,qwen2.5:7b,0.0,381,baseline,sunday,sunday
day,qwen2.5:7b,0.0,382,baseline,sunday,sunday
day,qwen2.5:7b,0.0,383,baseline,sunday,sunday
day,qwen2.5:7b,0.0,384,baseline,sunday,sunday
day,qwen2.5:7b,0.0,385,baseline,sunday,sunday
day,qwen2.5:7b,0.0,386,baseline,sunday,sunday
day,qwen2.5:7b,0.0,387,baseline,sunday,sunday
day,qwen2.5:7b,0.0,388,baseline,sunday,sunday
day,qwen2.5:7b,0.0,389,baseline,sunday,sunday
day,qwen2.5:7b,0.0,390,baseline,sunday,sunday
day,qwen2.5:7b,0.0,391,baseline,sunday,sunday
day,qwen2.5:7b,0.0,392,baseline,sunday,sunday
day,qwen2.5:7b,0.0,393,baseline,sunday,sunday
day,qwen2.5:7b,0.0,394,baseline,sunday,sunday
day,qwen2.5:7b,0.0,395,baseline,sunday,sunday
day,qwen2.5:7b,0.0,396,baseline,sunday,sunday
day,qwen2.5:7b,0.0,397,baseline,sunday,sunday
day,qwen2.5:7b,0.0,398,baseline,sunday,sunday
day,qwen2.5:7b,0.0,399,baseline,sunday,sunday
day,qwen2.5:7b,0.0,400,baseline,sunday,sunday
day,qwen2.5:7b,0.0,401,baseline,sunday,sunday
day,qwen2.5:7b,0.0,402,baseline,sunday,sunday
day,qwen2.5:7b,0.0,403,baseline,sunday,sunday
day,qwen2.5:7b,0.0,404,baseline,sunday,sunday
day,qwen2.5:7b,0.0,405,baseline,sunday,sunday
day,qwen2.5:7b,0.0,406,baseline,sunday,sunday
day,qwen2.5:7b,0.0,407,baseline,sunday,sunday
day,qwen2.5:7b,0.0,408,baseline,sunday,sunday
day,qwen2.5:7b,0.0,409,baseline,sunday,sunday
day,qwen2.5:7b,0.0,410,baseline,sunday,sunday
day,qwen2.5:7b,0.0,411,baseline,sunday,sunday
day,qwen2.5:7b,0.0,412,baseline,sunday,sunday
day,qwen2.5:7b,0.0,413,baseline,sunday,sunday
day,qwen2.5:7b,0.0,414,baseline,sunday,sunday
day,qwen2.5:7b,0.0,415,baseline,sunday,sunday
day,qwen2.5:7b,0.0,416,baseline,sunday,sunday
day,qwen2.5:7b,0.0,417,baseline,sunday,sunday
day,qwen2.5:7b,0.0,418,baseline,sunday,sunday
day,qwen2.5:7b,0.0,419,baseline,sunday,sunday
day,qwen2.5:7b,0.0,420,baseline,sunday,sunday
day,qwen2.5:7b,0.0,421,baseline,sunday,sunday
day,qwen2.5:7b,0.0,422,baseline,sunday,sunday
day,qwen2.5:7b,0.0,423,baseline,sunday,sunday
day,qwen2.5:7b,0.0,424,baseline,sunday,sunday
day,qwen2.5:7b,0.0,425,baseline,sunday,sunday
day,qwen2.5:7b,0.0,426,baseline,sunday,sunday
day,qwen2.5:7b,0.0,427,baseline,sunday,sunday
day,qwen2.5:7b,0.0,428,baseline,sunday,sunday
day,qwen2.5:7b,0.0,429,baseline,sunday,sunday
day,qwen2.5:7b,0.0,430,baseline,sunday,sunday
day,qwen2.5:7b,0.0,431,baseline,sunday,sunday
day,qwen2.5:7b,0.0,432,baseline,sunday,sunday
day,qwen2.5:7b,0.0,433,baseline,sunday,sunday
day,qwen2.5:7b,0.0,434,baseline,sunday,sunday
day,qwen2.5:7b,0.0,435,baseline,sunday,sunday
day,qwen2.5:7b,0.0,436,baseline,sunday,sunday
day,qwen2.5:7b,0.0,437,baseline,sunday,sunday
day,qwen2.5:7b,0.0,438,baseline,sunday,sunday
day,qwen2.5:7b,0.0,439,baseline,sunday,sunday
day,qwen2.5:7b,0.0,440,baseline,sunday,sunday
day,qwen2.5:7b,0.0,441,baseline,sunday,sunday
day,qwen2.5:7b,0.0,442,baseline,sunday,sunday
day,qwen2.5:7b,0.0,443,baseline,sunday,sunday
day,qwen2.5:7b,0.0,444,baseline,sunday,sunday
day,qwen2.5:7b,0.0,445,baseline,sunday,sunday
day,qwen2.5:7b,0.0,446,baseline,sunday,sunday
day,qwen2.5:7b,0.0,447,baseline,sunday,sunday
day,qwen2.5:7b,0.0,448,baseline,sunday,sunday
day,qwen2.5:7b,0.0,449,baseline,sunday,sunday
day,qwen2.5:7b,0.0,450,baseline,sunday,sunday
day,qwen2.5:7b,0.0,451,baseline,sunday,sunday
day,qwen2.5:7b,0.0,452,baseline,sunday,sunday
day,qwen2.5:7b,0.0,453,baseline,sunday,sunday
day,qwen2.5:7b,0.0,454,baseline,sunday,sunday
day,qwen2.5:7b,0.0,455,baseline,sunday,sunday
day,qwen2.5:7b,0.0,456,baseline,sunday,sunday
day,qwen2.5:7b,0.0,457,baseline,sunday,sunday
day,qwen2.5:7b,0.0,458,baseline,sunday,sunday
day,qwen2.5:7b,0.0,459,baseline,sunday,sunday
day,qwen2.5:7b,0.0,460,baseline,sunday,sunday
day,qwen2.5:7b,0.0,461,baseline,sunday,sunday
day,qwen2.5:7b,0.0,462,baseline,sunday,sunday
day,qwen2.5:7b,0.0,463,baseline,sunday,sunday
