source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,2,blueberry,blueberry,1,1,0,Q003::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,3,banana,banana,1,1,0,Q003::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,4,blueberry,blueberry,1,1,0,Q003::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,5,blueberry,blueberry,1,1,0,Q003::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,6,banana,banana,1,0,1,Q003::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,7,blueberry,blueberry,1,0,1,Q003::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,8,banana,banana,1,0,1,Q003::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,9,blueberry,blueberry,1,1,0,Q003::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,10,blueberry,blueberry,1,1,0,Q003::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,11,banana,banana,1,1,0,Q003::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,12,blueberry,blueberry,1,1,0,Q003::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,13,blueberry,blueberry,1,1,0,Q003::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,14,banana,banana,1,0,1,Q003::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,15,blueberry,blueberry,1,0,1,Q003::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,16,blueberry,blueberry,1,1,0,Q003::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,17,blueberry,blueberry,1,1,0,Q003::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,18,blueberry,blueberry,1,0,1,Q003::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q003,B,Fruits,19,banana,banana,1,0,1,Q003::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,0,red balloon,red balloon,0,0,0,Q004::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,1,bouquet,bouquet,0,0,0,Q004::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,2,basketball,basketball,0,0,0,Q004::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,3,baseball cap,baseball cap,0,0,0,Q004::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,4,banana,banana,0,0,0,Q004::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,5,red apple,red apple,0,0,0,Q004::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,6,butteriska,butteriska,0,0,0,Q004::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,7,basketball,basketball,0,0,0,Q004::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,8,berry,berry,1,0,1,Q004::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,9,brick,brick,1,0,1,Q004::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,10,baseball,baseball,0,0,0,Q004::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,11,banana,banana,0,0,0,Q004::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,12,strawberry,strawberry,1,0,1,Q004::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,13,blood,blood,0,0,0,Q004::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,14,bottle,bottle,0,0,0,Q004::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,15,blood,blood,0,0,0,Q004::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,16,banana,banana,0,0,0,Q004::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,17,bright red apple,bright red apple,1,0,1,Q004::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,18,basketball,basketball,0,0,0,Q004::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q004,B,Things that are red,19,red berry,red berry,0,0,0,Q004::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,0,canada,canada,1,1,0,Q005::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,1,canada,canada,1,1,0,Q005::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,2,canada,canada,1,1,0,Q005::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,3,canada,canada,1,1,0,Q005::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,4,canada,canada,1,1,0,Q005::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,5,canada,canada,1,1,0,Q005::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,6,canada,canada,1,1,0,Q005::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,7,canada,canada,1,1,0,Q005::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,8,canada,canada,1,1,0,Q005::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,9,canada,canada,1,1,0,Q005::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,10,canada,canada,1,1,0,Q005::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,11,canada,canada,1,1,0,Q005::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,12,canada,canada,1,1,0,Q005::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,13,canada,canada,1,1,0,Q005::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,14,canada,canada,1,1,0,Q005::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,15,canada,canada,1,1,0,Q005::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,16,canada,canada,1,1,0,Q005::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,17,canada,canada,1,1,0,Q005::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,18,canada,canada,1,1,0,Q005::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q005,C,Countries,19,canada,canada,1,1,0,Q005::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,0,chess,chess,1,1,0,Q006::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,1,chess,chess,1,1,0,Q006::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,2,chess,chess,1,1,0,Q006::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,3,chess,chess,1,1,0,Q006::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,4,checkers,checkers,1,0,1,Q006::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,5,checkers,checkers,1,0,1,Q006::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,6,chess,chess,1,1,0,Q006::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,7,chess,chess,1,1,0,Q006::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,8,chess,chess,1,1,0,Q006::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,9,checkers,checkers,1,1,0,Q006::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,10,checkers,checkers,1,0,1,Q006::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,11,chess,chess,1,1,0,Q006::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,12,chess,chess,1,0,1,Q006::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,13,chess,chess,1,1,0,Q006::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,14,chess,chess,1,1,0,Q006::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,15,chess,chess,1,0,1,Q006::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,16,chess,chess,1,1,0,Q006::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,17,checkers,checkers,1,0,1,Q006::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,18,chess,chess,1,1,0,Q006::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q006,C,Board games,19,chess,chess,1,1,0,Q006::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,0,drum set,drum set,0,0,0,Q007::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,1,drum set,drum set,0,0,0,Q007::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,2,drum set,drum set,0,0,0,Q007::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,3,drum set,drum set,0,0,0,Q007::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,4,drum,drum,1,1,0,Q007::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,5,drum,drum,1,1,0,Q007::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,6,drum,drum,1,1,0,Q007::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,7,drum,drum,1,1,0,Q007::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,8,drum,drum,1,1,0,Q007::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,9,drum,drum,1,1,0,Q007::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,10,drum,drum,1,1,0,Q007::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,11,drum set,drum set,0,0,0,Q007::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,12,drum set,drum set,0,0,0,Q007::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,13,drum,drum,1,1,0,Q007::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,14,drum,drum,1,1,0,Q007::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,15,drum set,drum set,0,0,0,Q007::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,16,drum,drum,1,1,0,Q007::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,17,drum set,drum set,0,0,0,Q007::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,18,drum set,drum set,0,0,0,Q007::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q007,D,Musical instruments,19,drum set,drum set,0,0,0,Q007::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,0,deodorant,deodorant,1,0,1,Q008::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,1,toothbrush,toothbrush,0,0,0,Q008::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,2,toothbrush,toothbrush,0,0,0,Q008::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,3,soapdish,soapdish,1,0,1,Q008::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,4,soapdish,soapdish,1,0,1,Q008::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,5,toothbrush,toothbrush,0,0,0,Q008::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,6,deodorant,deodorant,1,0,1,Q008::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,7,soap,soap,0,0,0,Q008::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,8,deodorant,deodorant,1,0,1,Q008::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,9,toothbrush,toothbrush,0,0,0,Q008::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,10,dental brush,dental brush,0,0,0,Q008::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,11,soap dispenser,soap dispenser,1,0,1,Q008::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,12,toothbrush,toothbrush,0,0,0,Q008::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,13,toothbrush,toothbrush,0,0,0,Q008::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,14,deodorant,deodorant,1,0,1,Q008::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,15,dust,dust,0,0,0,Q008::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,16,dishSoap,dishsoap,0,0,0,Q008::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,17,deodorant,deodorant,1,0,1,Q008::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,18,dishwasher,dishwasher,0,0,0,Q008::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q008,D,Things in a bathroom,19,dish soap,dish soap,1,0,1,Q008::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,0,tennis,tennis,0,0,0,Q009::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,1,tennis,tennis,0,0,0,Q009::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,2,tennis,tennis,0,0,0,Q009::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,3,tennis,tennis,0,0,0,Q009::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,4,tennis,tennis,0,0,0,Q009::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,5,volleyball,volleyball,0,0,0,Q009::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,6,tennis,tennis,0,0,0,Q009::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,7,tennis,tennis,0,0,0,Q009::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,8,tennis,tennis,0,0,0,Q009::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,9,tennis,tennis,0,0,0,Q009::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,10,tennis,tennis,0,0,0,Q009::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,11,tennis,tennis,0,0,0,Q009::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,12,tennis,tennis,0,0,0,Q009::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,13,tennis,tennis,0,0,0,Q009::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,14,tennis,tennis,0,0,0,Q009::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,15,tennis,tennis,0,0,0,Q009::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,16,tennis,tennis,0,0,0,Q009::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,17,volleyball,volleyball,0,0,0,Q009::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,18,tennis,tennis,0,0,0,Q009::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q009,E,Sports,19,tennis,tennis,0,0,0,Q009::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,0,eternal sunshine of the spotless mind,eternal sunshine of the spotless mind,0,0,0,Q010::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,1,eternal sunshine of the spotless mind,eternal sunshine of the spotless mind,0,0,0,Q010::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,2,elevator,elevator,0,0,0,Q010::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,3,election之夜,election,0,0,0,Q010::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,4,elephant inundated,elephant inundated,0,0,0,Q010::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,5,easter morning,easter morning,0,0,0,Q010::5
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,6,election日式电影名不是标准英文学名，此处保持题意）,election,0,0,0,Q010::6
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,7,easter日上午天堂,easter,0,0,0,Q010::7
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,8,everything everywhere_day_,everything everywhere_day,0,0,0,Q010::8
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,9,elevator nhật kinh,elevator nhật kinh,0,0,0,Q010::9
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,10,eagle eyed,eagle eyed,0,0,0,Q010::10
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,11,eclipse,eclipse,1,1,0,Q010::11
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,12,e validationResult,e validationresult,0,0,0,Q010::12
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,13,everything everywhere,everything everywhere,0,0,0,Q010::13
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,14,eagle eye,eagle eye,0,0,0,Q010::14
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,15,et tu brute,et tu brute,0,0,0,Q010::15
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,16,eternal sunshine of the spotless mind,eternal sunshine of the spotless mind,0,0,0,Q010::16
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,17,earth warriors,earth warriors,0,0,0,Q010::17
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,18,et tu brute,et tu brute,0,0,0,Q010::18
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q010,E,Movie titles,19,eternal sunshine of the spotless mind,eternal sunshine of the spotless mind,0,0,0,Q010::19
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q011,F,Fish,0,flounder,flounder,1,1,0,Q011::0
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q011,F,Fish,1,flounder,flounder,1,1,0,Q011::1
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q011,F,Fish,2,flounder,flounder,1,1,0,Q011::2
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q011,F,Fish,3,flounder,flounder,1,1,0,Q011::3
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q011,F,Fish,4,flounder,flounder,1,1,0,Q011::4
Part2/outputs/answers_player1_T1.5.csv,answers_player1_T1.5,Q011,F,Fish,5,flounder,flounder,1,1,0,Q011::5
