question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q005,C,Countries,0,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,1,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,2,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,3,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,4,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,5,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,6,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,7,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,8,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,9,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,10,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,11,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,12,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,13,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,14,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,15,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,16,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,17,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,18,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q005,C,Countries,19,canada,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,0,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,1,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,2,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,3,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,4,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,5,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,6,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,7,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,8,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,9,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,10,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,11,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,12,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,13,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,14,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,15,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,16,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,17,checkers,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,18,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q006,C,Board games,19,chess,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,0,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,1,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,2,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,3,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,4,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,5,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,6,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,7,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,8,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,9,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,10,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,11,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,12,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,13,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,14,drum,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,15,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,16,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,17,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,18,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q007,D,Musical instruments,19,drum set,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,0,dishwasher,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,1,dryer,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,2,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,3,soapdish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,4,deodorant,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,5,deodorant,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,6,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,7,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,8,dish soap,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,9,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,10,dawn raider,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,11,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,12,soap,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,13,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,14,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,15,soap,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,16,dish soap,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,17,deodorant,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,18,drying rack,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q008,D,Things in a bathroom,19,toothbrush,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,0,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,1,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,2,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,3,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,4,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,5,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,6,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,7,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,8,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,9,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,10,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,11,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,12,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,13,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,14,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,15,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,16,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,17,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,18,volleyball,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q009,E,Sports,19,tennis,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,0,eternal sunshine of the spotless mind,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,1,election night,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,2,easy rider,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,3,easy rider,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,4,everything epic,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,5,eternal sunshine of the spotless mind,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,6,election日晚班车,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,7,earth warriors,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,8,election日晚宴,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,9,e.t.,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,10,et tu brutus,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,11,elephant man,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,12,elephant迪士科,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,13,eternal sunshine of the spotless mind,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,14,easy rider,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,15,every man accountant,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,16,eternal sunshine of the spotless mind,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,17,elephantduedayafternoon,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,18,everything rustles,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q010,E,Movie titles,19,election日式分步解答endo,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,0,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,1,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,2,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,3,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,4,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,5,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,6,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,7,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,8,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,9,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,10,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,11,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,12,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,13,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,14,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,15,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,16,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,17,goldfish,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,18,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q011,F,Fish,19,flounder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,0,folder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,1,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,2,folder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,3,waterproof bag,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,4,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,5,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,6,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,7,floss,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,8,folder,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,9,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,10,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,11,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,12,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,13,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,14,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,15,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,16,foam pillow,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,17,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,18,folders,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q012,F,Things in a backpack,19,flashlight,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,0,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,1,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,2,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,3,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,4,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,5,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,6,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,7,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,8,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,9,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,10,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,11,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,12,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,13,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,14,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,15,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,16,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,17,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,18,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q013,G,U.S. states,19,georgia,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,0,grapes,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,1,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,2,garlic bread,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,3,grapefruit,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,4,grapefruit,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,5,garlic,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,6,grapefruit,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,7,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,8,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,9,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,10,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,11,garlic,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,12,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,13,garlic,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,14,garlic bread,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,15,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,16,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,17,grapes,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,18,guacamole,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q014,G,Foods,19,garlic,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q015,H,Famous scientists,0,galileo galilei,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q015,H,Famous scientists,1,hermann höhnel,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q015,H,Famous scientists,2,hooke halley,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
Q015,H,Famous scientists,3,isaac newton,qwen2.5:7b,player2,5.0,40,selfplay_qwen_v1
